"Entry ID","Deposition Date","Release Date","PDB ID",
"5S2D","2020-11-02","2021-01-13","5S2D",
"5S2K","2020-11-02","2021-01-13","5S2K",
"5S2L","2020-11-02","2021-01-13","5S2L",
"5S2I","2020-11-02","2021-01-13","5S2I",
"5S2J","2020-11-02","2021-01-13","5S2J",
"5S2G","2020-11-02","2021-01-13","5S2G",
"5S2H","2020-11-02","2021-01-13","5S2H",
"5S2E","2020-11-02","2021-01-13","5S2E",
"5S2F","2020-11-02","2021-01-13","5S2F",
"5S2S","2020-11-02","2021-01-13","5S2S",
"5S35","2020-11-02","2021-01-13","5S35",
"5S2T","2020-11-02","2021-01-13","5S2T",
"5S32","2020-11-02","2021-01-13","5S32",
"5S2Q","2020-11-02","2021-01-13","5S2Q",
"5S33","2020-11-02","2021-01-13","5S33",
"5S2R","2020-11-02","2021-01-13","5S2R",
"5S30","2020-11-02","2021-01-13","5S30",
"5S2O","2020-11-02","2021-01-13","5S2O",
"5S31","2020-11-02","2021-01-13","5S31",
"5S2P","2020-11-02","2021-01-13","5S2P",
"5S2M","2020-11-02","2021-01-13","5S2M",
"5S2N","2020-11-02","2021-01-13","5S2N",
"7KR0","2020-11-18","2020-12-09","7KR0",
"7KQO","2020-11-17","2020-12-09","7KQO",
"7KR1","2020-11-18","2020-12-09","7KR1",
"6WVN","2020-05-06","2020-05-13","6WVN",
"7CUT","2020-08-24","2021-06-23","7CUT",
"6ZCT","2020-06-12","2020-06-24","6ZCT",
"7K3N","2020-09-11","2020-09-30","7K3N",
"7EIN","2021-03-31","2021-07-07","7EIN",
"7KOA","2020-11-07","2020-11-18","7KOA",
"7LFU","2021-01-18","2021-11-10","7LFU",
"5S49","2020-11-02","2021-01-13","5S49",
"5S48","2020-11-02","2021-01-13","5S48",
"5S4E","2020-11-02","2021-01-13","5S4E",
"5S4D","2020-11-02","2021-01-13","5S4D",
"5S4B","2020-11-02","2021-01-13","5S4B",
"5S39","2020-11-02","2021-01-13","5S39",
"5S3D","2020-11-02","2021-01-13","5S3D",
"5S3E","2020-11-02","2021-01-13","5S3E",
"5S3C","2020-11-02","2021-01-13","5S3C",
"5S3A","2020-11-02","2021-01-13","5S3A",
"5S3F","2020-11-02","2021-01-13","5S3F",
"5S3T","2020-11-02","2021-01-13","5S3T",
"5S34","2020-11-02","2021-01-13","5S34",
"7KQP","2020-11-17","2020-12-09","7KQP",
"7KQW","2020-11-17","2020-12-09","7KQW",
"7RE2","2021-07-12","2021-12-01","7RE2",
"7RE1","2021-07-12","2021-12-01","7RE1",
"7RDY","2021-07-12","2021-12-01","7RDY",
"7RDX","2021-07-12","2021-11-24","7RDX",
"7RE3","2021-07-12","2021-11-24","7RE3",
"6WC1","2020-03-28","2020-08-05","6WC1",
"7N3K","2021-06-01","2021-10-27","7N3K",
"6YXJ","2020-05-02","2021-03-17","6YXJ",
"6YWK","2020-04-29","2020-05-06","6YWK",
"6YWL","2020-04-29","2020-05-06","6YWL",
"6YWM","2020-04-29","2020-05-06","6YWM",
"6YHU","2020-03-31","2020-04-29","6YHU",
"7BF5","2020-12-31","2021-01-13","7BF5",
"7BF4","2020-12-31","2021-01-13","7BF4",
"7BF6","2020-12-31","2021-01-13","7BF6",
"6WXC","2020-05-10","2020-05-20","6WXC",
"6X4I","2020-05-22","2020-06-03","6X4I",
"6X1B","2020-05-18","2020-05-27","6X1B",
"6WLC","2020-04-19","2020-04-29","6WLC",
"6W01","2020-02-28","2020-03-11","6W01",
"7D6H","2020-09-30","2020-11-04","7D6H",
"6YVA","2020-04-28","2020-05-13","6YVA",
"7SQE","2021-11-05","2021-11-17","7SQE",
"7SGU","2021-10-07","2021-10-20","7SGU",
"7SGV","2021-10-07","2021-10-20","7SGV",
"7LFV","2021-01-18","2021-11-10","7LFV",
"7RZC","2021-08-27","2021-09-08","7RZC",
"7SGW","2021-10-07","2021-10-20","7SGW",
"7C2J","2020-05-07","2020-05-27","7C2J",
"7C2I","2020-05-07","2020-05-27","7C2I",
"7JZ0","2020-09-01","2020-09-16","7JZ0",
"7JYY","2020-09-01","2020-09-16","7JYY",
"7LLF","2021-02-03","2021-02-24","7LLF",
"7LBS","2021-01-08","2021-02-24","7LBS",
"7LBR","2021-01-08","2021-02-24","7LBR",
"7KXB","2020-12-03","2021-02-17","7KXB",
"7K1L","2020-09-07","2020-09-23","7K1L",
"7CX9","2020-09-01","2020-09-16","7CX9",
"7EQ4","2021-04-29","2021-06-09","7EQ4",
"7KRI","2020-11-20","2021-07-21","7KRI",
"7K0R","2020-09-04","2020-12-09","7K0R",
"7AEH","2020-09-17","2021-07-07","7AEH",
"6W9C","2020-03-22","2020-04-01","6W9C",
"7JN2","2020-08-03","2020-08-12","7JN2",
"7OFT","2021-05-05","2021-05-12","7OFT",
"7KRX","2020-11-20","2020-12-02","7KRX",
"7KOK","2020-11-09","2020-11-18","7KOK",
"7KOJ","2020-11-09","2020-11-18","7KOJ",
"7KOL","2020-11-09","2020-11-18","7KOL",
"7E35","2021-02-08","2021-03-17","7E35",
"7D47","2020-09-22","2020-10-07","7D47",
"6W61","2020-03-15","2020-03-25","6W61",
"6WZU","2020-05-14","2020-05-27","6WZU",
"6WRH","2020-04-29","2020-05-06","6WRH",
"6YUN","2020-04-27","2020-05-20","6YUN",
"7LMC","2021-02-05","2021-04-14","7LMC",
"7RQG","2021-08-06","2021-08-18","7RQG",
"6WEN","2020-04-02","2020-04-15","6WEN",
"6WCF","2020-03-30","2020-04-15","6WCF",
"6VXS","2020-02-24","2020-03-04","6VXS",
"6W6Y","2020-03-18","2020-03-25","6W6Y",
"6W02","2020-02-28","2020-03-11","6W02",
"5RVA","2020-09-28","2020-12-16","5RVA",
"5RUY","2020-09-28","2020-12-16","5RUY",
"5RUZ","2020-09-28","2020-12-16","5RUZ",
"5RVH","2020-09-28","2020-12-16","5RVH",
"5RVI","2020-09-28","2020-12-16","5RVI",
"5RVF","2020-09-28","2020-12-16","5RVF",
"5RVG","2020-09-28","2020-12-16","5RVG",
"5RVD","2020-09-28","2020-12-16","5RVD",
"5RVE","2020-09-28","2020-12-16","5RVE",
"5RVB","2020-09-28","2020-12-16","5RVB",
"5RVC","2020-09-28","2020-12-16","5RVC",
"5RVP","2020-10-02","2020-12-16","5RVP",
"5RVQ","2020-10-02","2020-12-16","5RVQ",
"5RVN","2020-10-02","2020-12-16","5RVN",
"5RVO","2020-10-02","2020-12-16","5RVO",
"5RVL","2020-10-02","2020-12-16","5RVL",
"5RVM","2020-10-02","2020-12-16","5RVM",
"5RVJ","2020-10-02","2020-12-16","5RVJ",
"5RVK","2020-10-02","2020-12-16","5RVK",
"5RVV","2020-10-02","2020-12-16","5RVV",
"5RVT","2020-10-02","2020-12-16","5RVT",
"5RVU","2020-10-02","2020-12-16","5RVU",
"5RVR","2020-10-02","2020-12-16","5RVR",
"5RVS","2020-10-02","2020-12-16","5RVS",
"5RTZ","2020-09-28","2020-12-16","5RTZ",
"5RU9","2020-09-28","2020-12-16","5RU9",
"5RTX","2020-09-28","2020-12-16","5RTX",
"5RTY","2020-09-28","2020-12-16","5RTY",
"5RUG","2020-09-28","2020-12-16","5RUG",
"5RUH","2020-09-28","2020-12-16","5RUH",
"5RUE","2020-09-28","2020-12-16","5RUE",
"5RUF","2020-09-28","2020-12-16","5RUF",
"5RUD","2020-09-28","2020-12-16","5RUD",
"5RUA","2020-09-28","2020-12-16","5RUA",
"5RV0","2020-09-28","2020-12-16","5RV0",
"5RUO","2020-09-28","2020-12-16","5RUO",
"5RV1","2020-09-28","2020-12-16","5RV1",
"5RUP","2020-09-28","2020-12-16","5RUP",
"5RUM","2020-09-28","2020-12-16","5RUM",
"5RUN","2020-09-28","2020-12-16","5RUN",
"5RUK","2020-09-28","2020-12-16","5RUK",
"5RUL","2020-09-28","2020-12-16","5RUL",
"5RUI","2020-09-28","2020-12-16","5RUI",
"5RUJ","2020-09-28","2020-12-16","5RUJ",
"5RV8","2020-09-28","2020-12-16","5RV8",
"5RUW","2020-09-28","2020-12-16","5RUW",
"5RV9","2020-09-28","2020-12-16","5RV9",
"5RUX","2020-09-28","2020-12-16","5RUX",
"5RV6","2020-09-28","2020-12-16","5RV6",
"5RUU","2020-09-28","2020-12-16","5RUU",
"5RV7","2020-09-28","2020-12-16","5RV7",
"5RUV","2020-09-28","2020-12-16","5RUV",
"5S74","2020-11-23","2021-01-13","5S74",
"5RV4","2020-09-28","2020-12-16","5RV4",
"5RUS","2020-09-28","2020-12-16","5RUS",
"5RV5","2020-09-28","2020-12-16","5RV5",
"5RUT","2020-09-28","2020-12-16","5RUT",
"5RV2","2020-09-28","2020-12-16","5RV2",
"5RUQ","2020-09-28","2020-12-16","5RUQ",
"5S73","2020-11-23","2021-01-13","5S73",
"5RV3","2020-09-28","2020-12-16","5RV3",
"5RUR","2020-09-28","2020-12-16","5RUR",
"5RSY","2020-09-28","2020-12-16","5RSY",
"5RSZ","2020-09-28","2020-12-16","5RSZ",
"5RT8","2020-09-28","2020-12-16","5RT8",
"5RSW","2020-09-28","2020-12-16","5RSW",
"5RT9","2020-09-28","2020-12-16","5RT9",
"5RSX","2020-09-28","2020-12-16","5RSX",
"5RTF","2020-09-28","2020-12-16","5RTF",
"5RTG","2020-09-28","2020-12-16","5RTG",
"5RTD","2020-09-28","2020-12-16","5RTD",
"5RTE","2020-09-28","2020-12-16","5RTE",
"5RTB","2020-09-28","2020-12-16","5RTB",
"5RTC","2020-09-28","2020-12-16","5RTC",
"5RTA","2020-09-28","2020-12-16","5RTA",
"5RTN","2020-09-28","2020-12-16","5RTN",
"5RU0","2020-09-28","2020-12-16","5RU0",
"5RTO","2020-09-28","2020-12-16","5RTO",
"5RTL","2020-09-28","2020-12-16","5RTL",
"5RTM","2020-09-28","2020-12-16","5RTM",
"5RTJ","2020-09-28","2020-12-16","5RTJ",
"5RTK","2020-09-28","2020-12-16","5RTK",
"5RTH","2020-09-28","2020-12-16","5RTH",
"5RTI","2020-09-28","2020-12-16","5RTI",
"5RU7","2020-09-28","2020-12-16","5RU7",
"5RTV","2020-09-28","2020-12-16","5RTV",
"5RU8","2020-09-28","2020-12-16","5RU8",
"5RTW","2020-09-28","2020-12-16","5RTW",
"5RU5","2020-09-28","2020-12-16","5RU5",
"5RTT","2020-09-28","2020-12-16","5RTT",
"5RU6","2020-09-28","2020-12-16","5RU6",
"5RTU","2020-09-28","2020-12-16","5RTU",
"5RU3","2020-09-28","2020-12-16","5RU3",
"5RTR","2020-09-28","2020-12-16","5RTR",
"5RU4","2020-09-28","2020-12-16","5RU4",
"5RTS","2020-09-28","2020-12-16","5RTS",
"5RU1","2020-09-28","2020-12-16","5RU1",
"5RTP","2020-09-28","2020-12-16","5RTP",
"5RU2","2020-09-28","2020-12-16","5RU2",
"5RTQ","2020-09-28","2020-12-16","5RTQ",
"5RS9","2020-09-28","2020-12-16","5RS9",
"5RS7","2020-09-28","2020-12-16","5RS7",
"5RS8","2020-09-28","2020-12-16","5RS8",
"5RSE","2020-09-28","2020-12-16","5RSE",
"5RSF","2020-09-28","2020-12-16","5RSF",
"5RSC","2020-09-28","2020-12-16","5RSC",
"5RSD","2020-09-28","2020-12-16","5RSD",
"5RSB","2020-09-28","2020-12-16","5RSB",
"5RSM","2020-09-28","2020-12-16","5RSM",
"5RSN","2020-09-28","2020-12-16","5RSN",
"5RSK","2020-09-28","2020-12-16","5RSK",
"5RSL","2020-09-28","2020-12-16","5RSL",
"5RSI","2020-09-28","2020-12-16","5RSI",
"5RSJ","2020-09-28","2020-12-16","5RSJ",
"5RSG","2020-09-28","2020-12-16","5RSG",
"5RSH","2020-09-28","2020-12-16","5RSH",
"5RT6","2020-09-28","2020-12-16","5RT6",
"5RSU","2020-09-28","2020-12-16","5RSU",
"5RT7","2020-09-28","2020-12-16","5RT7",
"5RSV","2020-09-28","2020-12-16","5RSV",
"5RT4","2020-09-28","2020-12-16","5RT4",
"5RSS","2020-09-28","2020-12-16","5RSS",
"5RT5","2020-09-28","2020-12-16","5RT5",
"5RST","2020-09-28","2020-12-16","5RST",
"5RT2","2020-09-28","2020-12-16","5RT2",
"5RSQ","2020-09-28","2020-12-16","5RSQ",
"5RT3","2020-09-28","2020-12-16","5RT3",
"5RSR","2020-09-28","2020-12-16","5RSR",
"5RT0","2020-09-28","2020-12-16","5RT0",
"5RSO","2020-09-28","2020-12-16","5RSO",
"5RT1","2020-09-28","2020-12-16","5RT1",
"5RSP","2020-09-28","2020-12-16","5RSP",
"7LG7","2021-01-19","2021-02-17","7LG7",
"7KAG","2020-09-30","2020-10-14","7KAG",
"6Y84","2020-03-03","2020-03-11","6Y84",
"7RBS","2021-07-06","2021-09-29","7RBS",
"6VXX","2020-02-25","2020-03-11","6VXX",
"6XHN","2020-06-19","2020-07-08","6XHN",
"6XHL","2020-06-19","2020-07-08","6XHL",
"6XHO","2020-06-19","2020-07-08","6XHO",
"7RB0","2021-07-05","2021-07-14","7RB0",
"7RB2","2021-07-05","2021-07-14","7RB2",
"7N7U","2021-06-11","2021-09-08","7N7U",
"7MSW","2021-05-12","2021-05-26","7MSW",
"7MSX","2021-05-12","2021-05-26","7MSX",
"7ME0","2021-04-06","2021-04-14","7ME0",
"7LGO","2021-01-20","2021-01-27","7LGO",
"7KEH","2020-10-10","2020-12-02","7KEH",
"6ZCO","2020-06-11","2020-07-01","6ZCO",
"7L6T","2020-12-23","2021-01-06","7L6T",
"6WS6","2020-04-30","2020-05-27","6WS6",
"6VYB","2020-02-25","2020-03-11","6VYB",
"7NUK","2021-03-12","2021-06-16","7NUK",
"7NT3","2021-03-08","2021-06-16","7NT3",
"6WCO","2020-03-30","2020-08-05","6WCO",
"7D7L","2020-10-04","2021-04-21","7D7L",
"7NTV","2021-03-10","2021-06-16","7NTV",
"7NT2","2021-03-08","2021-06-16","7NT2",
"7NT1","2021-03-08","2021-06-16","7NT1",
"7BF3","2020-12-31","2021-01-13","7BF3",
"6XDH","2020-06-10","2020-06-17","6XDH",
"7AEG","2020-09-17","2021-07-07","7AEG",
"7L6R","2020-12-23","2021-01-06","7L6R",
"6WPT","2020-04-27","2020-05-27","6WPT",
"6WPS","2020-04-27","2020-05-27","6WPS",
"7OPL","2021-06-01","2021-11-10","7OPL",
"7KE7","2020-10-10","2020-11-04","7KE7",
"7KE6","2020-10-10","2020-11-04","7KE6",
"7KE9","2020-10-10","2020-11-04","7KE9",
"7KE8","2020-10-10","2020-11-04","7KE8",
"7KE4","2020-10-10","2020-11-04","7KE4",
"7KEA","2020-10-10","2020-11-04","7KEA",
"7KEC","2020-10-10","2020-11-04","7KEC",
"7KEB","2020-10-10","2020-11-04","7KEB",
"7KDH","2020-10-08","2020-11-04","7KDH",
"7KDG","2020-10-08","2020-11-04","7KDG",
"7KDJ","2020-10-08","2020-11-04","7KDJ",
"7KDI","2020-10-08","2020-11-04","7KDI",
"7KDL","2020-10-08","2020-11-04","7KDL",
"7KDK","2020-10-08","2020-11-04","7KDK",
"6X79","2020-05-29","2020-08-19","6X79",
"6XAA","2020-06-04","2020-06-17","6XAA",
"6XA9","2020-06-04","2020-06-17","6XA9",
"6M5I","2020-03-10","2020-06-17","6M5I",
"7BQ7","2020-03-24","2020-06-17","7BQ7",
"7K1O","2020-09-08","2020-09-23","7K1O",
"7EXM","2021-05-27","2021-06-16","7EXM",
"6ZPE","2020-07-08","2020-10-14","6ZPE",
"6VWW","2020-02-20","2020-03-04","6VWW",
"7RKV","2021-07-22","2021-09-22","7RKV",
"7OFU","2021-05-05","2021-05-12","7OFU",
"7SDR","2021-09-29","2021-10-06","7SDR",
"6ZXN","2020-07-30","2020-09-23","6ZXN",
"7MPB","2021-05-04","2021-05-12","7MPB",
"7E6N","2021-02-22","2021-10-06","7E6N",
"7E6M","2021-02-22","2021-10-06","7E6M",
"7E6R","2021-02-23","2021-10-06","7E6R",
"5S29","2020-11-02","2021-01-13","5S29",
"5S1Y","2020-11-02","2021-01-13","5S1Y",
"5S27","2020-11-02","2021-01-13","5S27",
"5S28","2020-11-02","2021-01-13","5S28",
"5S1W","2020-11-02","2021-01-13","5S1W",
"5S26","2020-11-02","2021-01-13","5S26",
"5S1U","2020-11-02","2021-01-13","5S1U",
"5S2C","2020-11-02","2021-01-13","5S2C",
"5S2A","2020-11-02","2021-01-13","5S2A",
"5S2B","2020-11-02","2021-01-13","5S2B",
"5S18","2020-11-02","2021-01-13","5S18",
"5S1C","2020-11-02","2021-01-13","5S1C",
"5S1A","2020-11-02","2021-01-13","5S1A",
"5S1K","2020-11-02","2021-01-13","5S1K",
"5S1I","2020-11-02","2021-01-13","5S1I",
"5S1G","2020-11-02","2021-01-13","5S1G",
"5S1E","2020-11-02","2021-01-13","5S1E",
"5S24","2020-11-02","2021-01-13","5S24",
"5S1S","2020-11-02","2021-01-13","5S1S",
"5S22","2020-11-02","2021-01-13","5S22",
"5S1Q","2020-11-02","2021-01-13","5S1Q",
"5S20","2020-11-02","2021-01-13","5S20",
"5S1O","2020-11-02","2021-01-13","5S1O",
"5S1M","2020-11-02","2021-01-13","5S1M",
"7E6L","2021-02-22","2021-10-06","7E6L",
"5SAH","2021-05-19","2021-06-09","5SAH",
"5SAI","2021-05-19","2021-06-09","5SAI",
"5SAG","2021-05-19","2021-06-09","5SAG",
"5SAD","2021-05-19","2021-06-09","5SAD",
"5SA8","2021-05-19","2021-06-09","5SA8",
"5SA9","2021-05-19","2021-06-09","5SA9",
"5SA6","2021-05-19","2021-06-09","5SA6",
"5SA7","2021-05-19","2021-06-09","5SA7",
"5SA4","2021-05-19","2021-06-09","5SA4",
"7N7W","2021-06-11","2021-09-08","7N7W",
"7N7R","2021-06-11","2021-09-08","7N7R",
"7N7Y","2021-06-11","2021-09-08","7N7Y",
"7DG6","2020-11-11","2021-12-01","7DG6",
"6Z5T","2020-05-27","2020-12-02","6Z5T",
"6Z72","2020-05-29","2020-12-02","6Z72",
"7OFS","2021-05-05","2021-05-12","7OFS",
"7M1Y","2021-03-15","2021-03-24","7M1Y",
"7RKU","2021-07-22","2021-09-22","7RKU",
"7RBR","2021-07-06","2021-09-29","7RBR",
"6XF5","2020-06-15","2020-09-02","6XF5",
"6XF6","2020-06-15","2020-09-02","6XF6",
"7O81","2021-04-14","2021-06-02","7O81",
"7O7Y","2021-04-14","2021-06-02","7O7Y",
"7O7Z","2021-04-14","2021-06-02","7O7Z",
"7NFV","2021-02-07","2021-02-24","7NFV",
"6ZOK","2020-07-07","2020-07-29","6ZOK",
"7DNC","2020-12-09","2021-05-05","7DNC",
"7DFG","2020-11-08","2021-11-17","7DFG",
"7DFH","2020-11-08","2021-11-17","7DFH",
"7JP0","2020-08-07","2021-10-13","7JP0",
"5SAF","2021-05-19","2021-06-09","5SAF",
"5SAE","2021-05-19","2021-06-09","5SAE",
"5SA5","2021-05-19","2021-06-09","5SA5",
"5SAB","2021-05-19","2021-06-09","5SAB",
"5SAC","2021-05-19","2021-06-09","5SAC",
"5SAA","2021-05-19","2021-06-09","5SAA",
"5S6Y","2020-11-13","2020-11-25","5S6Y",
"5S6Z","2020-11-13","2020-11-25","5S6Z",
"5S70","2020-11-13","2020-11-25","5S70",
"5S71","2020-11-13","2020-11-25","5S71",
"5S6X","2020-11-13","2020-11-25","5S6X",
"5S72","2020-11-13","2020-11-25","5S72",
"7N83","2021-06-12","2021-09-08","7N83",
"7KF4","2020-10-13","2020-12-02","7KF4",
"5RUC","2020-09-28","2020-12-16","5RUC",
"7KG3","2020-10-15","2020-10-28","7KG3",
"7O80","2021-04-14","2021-06-02","7O80",
"6XRZ","2020-07-14","2020-08-19","6XRZ",
"7JQC","2020-08-10","2020-12-02","7JQC",
"7JQB","2020-08-10","2020-12-02","7JQB",
"7DMU","2020-12-07","2020-12-23","7DMU",
"7RKS","2021-07-22","2021-09-22","7RKS",
"7JTL","2020-08-18","2020-08-26","7JTL",
"7C8U","2020-06-03","2020-06-24","7C8U",
"6M03","2020-02-19","2020-03-11","6M03",
"7C2Y","2020-05-10","2020-09-02","7C2Y",
"7E23","2021-02-04","2021-05-05","7E23",
"7C8J","2020-06-01","2021-01-27","7C8J",
"7C8D","2020-05-29","2020-09-02","7C8D",
"7LTU","2021-02-20","2021-03-17","7LTU",
"7C8K","2020-06-02","2021-01-27","7C8K",
"6WZQ","2020-05-14","2020-05-27","6WZQ",
"6WZO","2020-05-14","2020-05-27","6WZO",
"7K5I","2020-09-16","2020-10-14","7K5I",
"7CAB","2020-06-08","2020-12-16","7CAB",
"7R98","2021-06-28","2021-07-07","7R98",
"7EK6","2021-04-04","2021-06-09","7EK6",
"7N0I","2021-05-25","2021-06-09","7N0I",
"7N0R","2021-05-25","2021-06-02","7N0R",
"6ZGH","2020-06-18","2020-07-01","6ZGH",
"6ZGG","2020-06-18","2020-07-01","6ZGG",
"6VW1","2020-02-18","2020-03-04","6VW1",
"6M3M","2020-03-04","2020-03-18","6M3M",
"7DPM","2020-12-20","2021-02-17","7DPM",
"6LXT","2020-02-11","2020-02-26","6LXT",
"7C53","2020-05-19","2021-05-19","7C53",
"7VNE","2021-10-10","2021-11-24","7VNE",
"7VND","2021-10-10","2021-11-24","7VND",
"7VNC","2021-10-10","2021-11-24","7VNC",
"7VNB","2021-10-10","2021-11-24","7VNB",
"6ZGI","2020-06-18","2020-07-01","6ZGI",
"6ZGE","2020-06-18","2020-07-01","6ZGE",
"7K3G","2020-09-11","2020-09-30","7K3G",
"7CAC","2020-06-08","2021-02-24","7CAC",
"7CAI","2020-06-08","2020-09-23","7CAI",
"7DK3","2020-11-23","2020-12-16","7DK3",
"7LYJ","2021-03-07","2021-05-26","7LYJ",
"7ORR","2021-06-06","2021-10-20","7ORR",
"7ORW","2021-06-06","2021-10-20","7ORW",
"7ORV","2021-06-06","2021-10-20","7ORV",
"7ORU","2021-06-06","2021-10-20","7ORU",
"7EAN","2021-03-07","2021-03-31","7EAN",
"7MKM","2021-04-24","2021-05-12","7MKM",
"7LCN","2021-01-11","2021-01-27","7LCN",
"7LAB","2021-01-06","2021-03-10","7LAB",
"7CAH","2020-06-08","2020-08-12","7CAH",
"7MKY","2021-04-27","2021-05-26","7MKY",
"7DF3","2020-11-06","2020-12-16","7DF3",
"6ZGF","2020-06-18","2020-07-01","6ZGF",
"6XKP","2020-06-26","2020-10-14","6XKP",
"6XKQ","2020-06-26","2020-10-14","6XKQ",
"6XEY","2020-06-14","2020-07-22","6XEY",
"7MKL","2021-04-24","2021-05-12","7MKL",
"7LD1","2021-01-12","2021-01-27","7LD1",
"7LAA","2021-01-06","2021-03-17","7LAA",
"7CAK","2020-06-08","2020-09-23","7CAK",
"7BWJ","2020-04-14","2020-06-03","7BWJ",
"6XDC","2020-06-10","2020-06-17","6XDC",
"7ACT","2020-09-11","2020-10-28","7ACT",
"7ACS","2020-09-11","2020-11-04","7ACS",
"7K8P","2020-09-27","2020-10-21","7K8P",
"7KGK","2020-10-16","2021-02-03","7KGK",
"7KGJ","2020-10-16","2021-02-03","7KGJ",
"7LUX","2021-02-23","2021-03-17","7LUX",
"6X6P","2020-05-28","2020-06-10","6X6P",
"7DK4","2020-11-23","2020-12-02","7DK4",
"7DK6","2020-11-23","2020-12-02","7DK6",
"7DK5","2020-11-23","2020-12-02","7DK5",
"7DK7","2020-11-23","2020-12-02","7DK7",
"7M6F","2021-03-25","2021-05-05","7M6F",
"7M6E","2021-03-25","2021-05-05","7M6E",
"7M6H","2021-03-25","2021-05-05","7M6H",
"7M6G","2021-03-25","2021-05-05","7M6G",
"7M6I","2021-03-25","2021-05-05","7M6I",
"7KS9","2020-11-21","2021-02-10","7KS9",
"7C01","2020-04-29","2020-05-27","7C01",
"7JV2","2020-08-20","2020-10-14","7JV2",
"7MFV","2021-04-11","2021-06-02","7MFV",
"7DE1","2020-11-01","2021-01-27","7DE1",
"7CR5","2020-08-12","2021-03-24","7CR5",
"7CI3","2020-07-07","2021-03-03","7CI3",
"7LX5","2021-03-03","2021-05-05","7LX5",
"7DDD","2020-10-28","2020-11-25","7DDD",
"7DDN","2020-10-29","2020-11-25","7DDN",
"7M4R","2021-03-22","2021-03-31","7M4R",
"7LJR","2021-01-30","2021-03-31","7LJR",
"7KLW","2020-11-01","2021-02-03","7KLW",
"7M6D","2021-03-25","2021-05-05","7M6D",
"7K9Z","2020-09-29","2020-10-28","7K9Z",
"7JW0","2020-08-24","2020-10-14","7JW0",
"7JV4","2020-08-20","2020-10-14","7JV4",
"7JV6","2020-08-20","2020-10-14","7JV6",
"7JVA","2020-08-20","2020-10-14","7JVA",
"7JVC","2020-08-20","2020-10-14","7JVC",
"6W4B","2020-03-10","2020-03-18","6W4B",
"5ROB","2020-09-22","2021-03-10","5ROB",
"5RM7","2020-09-16","2020-09-30","5RM7",
"5RLV","2020-09-16","2020-09-30","5RLV",
"5RM8","2020-09-16","2020-09-30","5RM8",
"5RLW","2020-09-16","2020-09-30","5RLW",
"5RM5","2020-09-16","2020-09-30","5RM5",
"5RLT","2020-09-16","2020-09-30","5RLT",
"5RM6","2020-09-16","2020-09-30","5RM6",
"5RLU","2020-09-16","2020-09-30","5RLU",
"5RM3","2020-09-16","2020-09-30","5RM3",
"5RLR","2020-09-16","2020-09-30","5RLR",
"5RM4","2020-09-16","2020-09-30","5RM4",
"5RLS","2020-09-16","2020-09-30","5RLS",
"5RM1","2020-09-16","2020-09-30","5RM1",
"5RLP","2020-09-16","2020-09-30","5RLP",
"5RM2","2020-09-16","2020-09-30","5RM2",
"5RLQ","2020-09-16","2020-09-30","5RLQ",
"5RLZ","2020-09-16","2020-09-30","5RLZ",
"5RM9","2020-09-16","2020-09-30","5RM9",
"5RLY","2020-09-16","2020-09-30","5RLY",
"5RMG","2020-09-16","2020-09-30","5RMG",
"5RMH","2020-09-16","2020-09-30","5RMH",
"5RME","2020-09-16","2020-09-30","5RME",
"5RMF","2020-09-16","2020-09-30","5RMF",
"5RMC","2020-09-16","2020-09-30","5RMC",
"5RMD","2020-09-16","2020-09-30","5RMD",
"5RMA","2020-09-16","2020-09-30","5RMA",
"5RMB","2020-09-16","2020-09-30","5RMB",
"5RMM","2020-09-16","2020-09-30","5RMM",
"5RMK","2020-09-16","2020-09-30","5RMK",
"5RML","2020-09-16","2020-09-30","5RML",
"5RMI","2020-09-16","2020-09-30","5RMI",
"5RMJ","2020-09-16","2020-09-30","5RMJ",
"5RL6","2020-09-16","2020-09-30","5RL6",
"5RL7","2020-09-16","2020-09-30","5RL7",
"5RL8","2020-09-16","2020-09-30","5RL8",
"5RL9","2020-09-16","2020-09-30","5RL9",
"5RLF","2020-09-16","2020-09-30","5RLF",
"5RLG","2020-09-16","2020-09-30","5RLG",
"5RLD","2020-09-16","2020-09-30","5RLD",
"5RLE","2020-09-16","2020-09-30","5RLE",
"5RLB","2020-09-16","2020-09-30","5RLB",
"5RLC","2020-09-16","2020-09-30","5RLC",
"5RLN","2020-09-16","2020-09-30","5RLN",
"5RM0","2020-09-16","2020-09-30","5RM0",
"5RLO","2020-09-16","2020-09-30","5RLO",
"5RLL","2020-09-16","2020-09-30","5RLL",
"5RLM","2020-09-16","2020-09-30","5RLM",
"5RLJ","2020-09-16","2020-09-30","5RLJ",
"5RLK","2020-09-16","2020-09-30","5RLK",
"5RLH","2020-09-16","2020-09-30","5RLH",
"5RLI","2020-09-16","2020-09-30","5RLI",
"7N33","2021-05-31","2021-06-09","7N33",
"7N06","2021-05-25","2021-06-02","7N06",
"7KEG","2020-10-10","2020-12-02","7KEG",
"7JMX","2020-08-03","2020-10-14","7JMX",
"6XCA","2020-06-08","2020-07-01","6XCA",
"7CDZ","2020-06-21","2020-09-02","7CDZ",
"7CE0","2020-06-21","2020-09-02","7CE0",
"6YI3","2020-03-31","2020-04-08","6YI3",
